Class	Length	Reads
GtRNAdb-mature-tRNA_Match_Genome	24	5259.00
GtRNAdb-mature-tRNA_Match_Genome	25	8292.00
GtRNAdb-mature-tRNA_Match_Genome	26	11468.00
GtRNAdb-mature-tRNA_Match_Genome	27	20830.00
GtRNAdb-mature-tRNA_Match_Genome	28	16197.00
GtRNAdb-mature-tRNA_Match_Genome	29	10482.00
GtRNAdb-mature-tRNA_Match_Genome	30	23883.00
GtRNAdb-mature-tRNA_Match_Genome	31	6826.00
GtRNAdb-mature-tRNA_Match_Genome	32	2865.00
GtRNAdb-mature-tRNA_Match_Genome	33	2402.00
GtRNAdb-mature-tRNA_Match_Genome	34	724.00
GtRNAdb-mature-tRNA_Match_Genome	35	451.00
GtRNAdb-mature-tRNA_Match_Genome	36	227.00
GtRNAdb-mature-tRNA_Match_Genome	37	41.00
GtRNAdb-mature-tRNA_Match_Genome	38	30.00
GtRNAdb-mature-tRNA_Match_Genome	39	12.00
GtRNAdb-mature-tRNA_Match_Genome	40	8.00
GtRNAdb-mature-tRNA_Match_Genome	43	143.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	15	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	17	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	18	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	20	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	21	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	24	3.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	28	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	30	4.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	31	3.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	32	3.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	33	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	34	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	35	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	38	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	16	12.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	18	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	25	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	28	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	29	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	30	4.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	31	7.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	32	17.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	33	39.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	34	46.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	35	10.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	36	7.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	40	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	43	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	18	6.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	19	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	18	2.00
GtRNAdb-mature-tRNA_Unmatch_Genome	19	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	20	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	23	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	24	4.00
GtRNAdb-mature-tRNA_Unmatch_Genome	26	2.00
GtRNAdb-mature-tRNA_Unmatch_Genome	27	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	28	4.00
GtRNAdb-mature-tRNA_Unmatch_Genome	29	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	30	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	31	17.00
GtRNAdb-mature-tRNA_Unmatch_Genome	32	22.00
GtRNAdb-mature-tRNA_Unmatch_Genome	33	75.00
GtRNAdb-mature-tRNA_Unmatch_Genome	34	114.00
GtRNAdb-mature-tRNA_Unmatch_Genome	35	179.00
GtRNAdb-mature-tRNA_Unmatch_Genome	36	112.00
GtRNAdb-mature-tRNA_Unmatch_Genome	37	19.00
GtRNAdb-mature-tRNA_Unmatch_Genome	38	4.00
GtRNAdb-mature-tRNA_Unmatch_Genome	39	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	40	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	43	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	18	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	26	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	28	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	29	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	30	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	31	4.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	15	25.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	16	28.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	17	30.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	18	30.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	19	40.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	20	23.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	21	26.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	22	39.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	23	42.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	24	33.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	25	28.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	26	29.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	27	31.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	28	34.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	29	35.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	30	92.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	31	200.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	32	32.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	33	22.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	34	91.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	35	36.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	36	11.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	37	3.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	38	16.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	39	4.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	40	4.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	43	486.00
mitotRNAdb-mature-mt_tRNA_5_end_Match_Genome	15	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	28	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	30	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	31	4.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	32	4.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	33	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	35	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	36	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	37	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	43	5.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	17	3.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	18	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	20	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	21	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	22	2.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	25	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	26	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	27	19.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	28	13.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	29	46.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	30	177.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	31	11.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	32	4.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	33	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	34	2.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	35	3.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	36	6.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	37	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	38	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	39	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	40	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	43	27.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	34	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	36	3.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	43	14.00
piRNAdb-piRNA_Match_Genome	15	23793.00
piRNAdb-piRNA_Match_Genome	16	36986.00
piRNAdb-piRNA_Match_Genome	17	38874.00
piRNAdb-piRNA_Match_Genome	18	29684.00
piRNAdb-piRNA_Match_Genome	19	10866.00
piRNAdb-piRNA_Match_Genome	20	5831.00
piRNAdb-piRNA_Match_Genome	21	4368.00
piRNAdb-piRNA_Match_Genome	22	3599.00
piRNAdb-piRNA_Match_Genome	23	2634.00
piRNAdb-piRNA_Match_Genome	24	3115.00
piRNAdb-piRNA_Match_Genome	25	4902.00
piRNAdb-piRNA_Match_Genome	26	5238.00
piRNAdb-piRNA_Match_Genome	27	10864.00
piRNAdb-piRNA_Match_Genome	28	6336.00
piRNAdb-piRNA_Match_Genome	29	4004.00
piRNAdb-piRNA_Match_Genome	30	391.00
piRNAdb-piRNA_Match_Genome	31	124.00
piRNAdb-piRNA_Match_Genome	32	40.00
piRNAdb-piRNA_Match_Genome	33	43.00
piRNAdb-piRNA_Unmatch_Genome	15	19.00
piRNAdb-piRNA_Unmatch_Genome	16	169.00
piRNAdb-piRNA_Unmatch_Genome	17	907.00
piRNAdb-piRNA_Unmatch_Genome	18	4366.00
piRNAdb-piRNA_Unmatch_Genome	19	4619.00
piRNAdb-piRNA_Unmatch_Genome	20	7401.00
piRNAdb-piRNA_Unmatch_Genome	21	19147.00
piRNAdb-piRNA_Unmatch_Genome	22	52363.00
piRNAdb-piRNA_Unmatch_Genome	23	22488.00
piRNAdb-piRNA_Unmatch_Genome	24	26337.00
piRNAdb-piRNA_Unmatch_Genome	25	46537.00
piRNAdb-piRNA_Unmatch_Genome	26	76366.00
piRNAdb-piRNA_Unmatch_Genome	27	150822.00
piRNAdb-piRNA_Unmatch_Genome	28	282655.00
piRNAdb-piRNA_Unmatch_Genome	29	143670.00
piRNAdb-piRNA_Unmatch_Genome	30	62087.00
piRNAdb-piRNA_Unmatch_Genome	31	1260.00
piRNAdb-piRNA_Unmatch_Genome	32	968.00
piRNAdb-piRNA_Unmatch_Genome	33	86.00
piRNAdb-piRNA_Unmatch_Genome	34	22.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	15	7.25
ensembl-3prime_overlapping_ncRNA_Match_Genome	16	2.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	17	2.00
ensembl-Mt_rRNA_Match_Genome	15	9.50
ensembl-Mt_rRNA_Match_Genome	16	3.00
ensembl-Mt_rRNA_Match_Genome	17	14.00
ensembl-Mt_rRNA_Match_Genome	18	17.00
ensembl-Mt_rRNA_Match_Genome	19	12.00
ensembl-Mt_rRNA_Match_Genome	20	18.00
ensembl-Mt_rRNA_Match_Genome	21	23.00
ensembl-Mt_rRNA_Match_Genome	22	27.00
ensembl-Mt_rRNA_Match_Genome	23	18.00
ensembl-Mt_rRNA_Match_Genome	24	29.00
ensembl-Mt_rRNA_Match_Genome	25	16.00
ensembl-Mt_rRNA_Match_Genome	26	26.00
ensembl-Mt_rRNA_Match_Genome	27	15.00
ensembl-Mt_rRNA_Match_Genome	28	19.00
ensembl-Mt_rRNA_Match_Genome	29	9.00
ensembl-Mt_rRNA_Match_Genome	30	11.00
ensembl-Mt_rRNA_Match_Genome	31	10.00
ensembl-Mt_rRNA_Match_Genome	32	11.00
ensembl-Mt_rRNA_Match_Genome	33	5.00
ensembl-Mt_rRNA_Match_Genome	34	7.00
ensembl-Mt_rRNA_Match_Genome	35	6.00
ensembl-Mt_rRNA_Match_Genome	36	5.00
ensembl-Mt_rRNA_Match_Genome	40	3.00
ensembl-Mt_rRNA_Match_Genome	43	73.00
ensembl-antisense_Match_Genome	15	6714.13
ensembl-antisense_Match_Genome	16	3231.92
ensembl-antisense_Match_Genome	17	1433.17
ensembl-antisense_Match_Genome	18	557.64
ensembl-antisense_Match_Genome	19	272.98
ensembl-antisense_Match_Genome	20	142.77
ensembl-antisense_Match_Genome	21	104.08
ensembl-antisense_Match_Genome	22	67.82
ensembl-antisense_Match_Genome	23	49.99
ensembl-antisense_Match_Genome	24	45.37
ensembl-antisense_Match_Genome	25	27.91
ensembl-antisense_Match_Genome	26	44.18
ensembl-antisense_Match_Genome	27	24.67
ensembl-antisense_Match_Genome	28	30.28
ensembl-antisense_Match_Genome	29	22.35
ensembl-antisense_Match_Genome	30	19.37
ensembl-antisense_Match_Genome	31	9.15
ensembl-antisense_Match_Genome	32	15.05
ensembl-antisense_Match_Genome	33	10.46
ensembl-antisense_Match_Genome	34	5.18
ensembl-antisense_Match_Genome	35	6.26
ensembl-antisense_Match_Genome	36	4.14
ensembl-antisense_Match_Genome	37	0.55
ensembl-antisense_Match_Genome	38	3.05
ensembl-antisense_Match_Genome	39	2.17
ensembl-antisense_Match_Genome	40	7.26
ensembl-antisense_Match_Genome	43	65.87
ensembl-bidirectional_promoter_lncRNA_Match_Genome	15	361.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	16	185.48
ensembl-bidirectional_promoter_lncRNA_Match_Genome	17	64.65
ensembl-bidirectional_promoter_lncRNA_Match_Genome	18	25.66
ensembl-bidirectional_promoter_lncRNA_Match_Genome	19	11.38
ensembl-bidirectional_promoter_lncRNA_Match_Genome	20	6.27
ensembl-bidirectional_promoter_lncRNA_Match_Genome	21	2.03
ensembl-bidirectional_promoter_lncRNA_Match_Genome	22	4.50
ensembl-bidirectional_promoter_lncRNA_Match_Genome	23	3.39
ensembl-bidirectional_promoter_lncRNA_Match_Genome	24	2.17
ensembl-bidirectional_promoter_lncRNA_Match_Genome	25	3.10
ensembl-bidirectional_promoter_lncRNA_Match_Genome	26	2.38
ensembl-bidirectional_promoter_lncRNA_Match_Genome	27	1.44
ensembl-bidirectional_promoter_lncRNA_Match_Genome	28	5.85
ensembl-bidirectional_promoter_lncRNA_Match_Genome	29	1.06
ensembl-bidirectional_promoter_lncRNA_Match_Genome	30	1.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	31	4.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	32	3.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	33	0.18
ensembl-bidirectional_promoter_lncRNA_Match_Genome	36	0.25
ensembl-bidirectional_promoter_lncRNA_Match_Genome	37	0.10
ensembl-bidirectional_promoter_lncRNA_Match_Genome	38	0.07
ensembl-bidirectional_promoter_lncRNA_Match_Genome	40	0.25
ensembl-bidirectional_promoter_lncRNA_Match_Genome	43	3.27
ensembl-lincRNA_Match_Genome	15	10586.27
ensembl-lincRNA_Match_Genome	16	5502.15
ensembl-lincRNA_Match_Genome	17	2281.20
ensembl-lincRNA_Match_Genome	18	987.96
ensembl-lincRNA_Match_Genome	19	520.45
ensembl-lincRNA_Match_Genome	20	362.79
ensembl-lincRNA_Match_Genome	21	311.79
ensembl-lincRNA_Match_Genome	22	237.87
ensembl-lincRNA_Match_Genome	23	196.78
ensembl-lincRNA_Match_Genome	24	249.25
ensembl-lincRNA_Match_Genome	25	202.11
ensembl-lincRNA_Match_Genome	26	153.49
ensembl-lincRNA_Match_Genome	27	134.52
ensembl-lincRNA_Match_Genome	28	119.83
ensembl-lincRNA_Match_Genome	29	152.73
ensembl-lincRNA_Match_Genome	30	128.65
ensembl-lincRNA_Match_Genome	31	88.91
ensembl-lincRNA_Match_Genome	32	105.26
ensembl-lincRNA_Match_Genome	33	60.50
ensembl-lincRNA_Match_Genome	34	46.25
ensembl-lincRNA_Match_Genome	35	50.15
ensembl-lincRNA_Match_Genome	36	43.38
ensembl-lincRNA_Match_Genome	37	22.97
ensembl-lincRNA_Match_Genome	38	33.51
ensembl-lincRNA_Match_Genome	39	24.17
ensembl-lincRNA_Match_Genome	40	39.82
ensembl-lincRNA_Match_Genome	43	738.37
ensembl-macro_lncRNA_Match_Genome	15	1.62
ensembl-macro_lncRNA_Match_Genome	16	2.00
ensembl-macro_lncRNA_Match_Genome	17	1.00
ensembl-miRNA_Match_Genome	15	120.09
ensembl-miRNA_Match_Genome	16	70.35
ensembl-miRNA_Match_Genome	17	33.49
ensembl-miRNA_Match_Genome	18	30.16
ensembl-miRNA_Match_Genome	19	15.95
ensembl-miRNA_Match_Genome	20	19.99
ensembl-miRNA_Match_Genome	21	8.82
ensembl-miRNA_Match_Genome	22	6.33
ensembl-miRNA_Match_Genome	23	7.07
ensembl-miRNA_Match_Genome	24	12.06
ensembl-miRNA_Match_Genome	25	12.96
ensembl-miRNA_Match_Genome	26	12.17
ensembl-miRNA_Match_Genome	27	13.04
ensembl-miRNA_Match_Genome	28	51.47
ensembl-miRNA_Match_Genome	29	5.56
ensembl-miRNA_Match_Genome	30	3.13
ensembl-miRNA_Match_Genome	31	3.38
ensembl-miRNA_Match_Genome	32	4.50
ensembl-miRNA_Match_Genome	33	1.30
ensembl-miRNA_Match_Genome	34	2.37
ensembl-miRNA_Match_Genome	35	3.69
ensembl-miRNA_Match_Genome	36	3.56
ensembl-miRNA_Match_Genome	37	1.00
ensembl-miRNA_Match_Genome	38	3.00
ensembl-miRNA_Match_Genome	39	0.50
ensembl-miRNA_Match_Genome	40	3.27
ensembl-miRNA_Match_Genome	43	109.93
ensembl-misc_RNA_Match_Genome	15	210.01
ensembl-misc_RNA_Match_Genome	16	131.01
ensembl-misc_RNA_Match_Genome	17	97.21
ensembl-misc_RNA_Match_Genome	18	53.56
ensembl-misc_RNA_Match_Genome	19	52.13
ensembl-misc_RNA_Match_Genome	20	74.39
ensembl-misc_RNA_Match_Genome	21	52.05
ensembl-misc_RNA_Match_Genome	22	85.60
ensembl-misc_RNA_Match_Genome	23	48.67
ensembl-misc_RNA_Match_Genome	24	77.85
ensembl-misc_RNA_Match_Genome	25	42.78
ensembl-misc_RNA_Match_Genome	26	59.89
ensembl-misc_RNA_Match_Genome	27	29.50
ensembl-misc_RNA_Match_Genome	28	27.63
ensembl-misc_RNA_Match_Genome	29	29.90
ensembl-misc_RNA_Match_Genome	30	27.63
ensembl-misc_RNA_Match_Genome	31	37.13
ensembl-misc_RNA_Match_Genome	32	24.50
ensembl-misc_RNA_Match_Genome	33	17.05
ensembl-misc_RNA_Match_Genome	34	8.52
ensembl-misc_RNA_Match_Genome	35	16.21
ensembl-misc_RNA_Match_Genome	36	14.50
ensembl-misc_RNA_Match_Genome	37	5.00
ensembl-misc_RNA_Match_Genome	38	10.07
ensembl-misc_RNA_Match_Genome	39	9.50
ensembl-misc_RNA_Match_Genome	40	14.22
ensembl-misc_RNA_Match_Genome	43	277.72
ensembl-processed_transcript_Match_Genome	15	3683.37
ensembl-processed_transcript_Match_Genome	16	1905.93
ensembl-processed_transcript_Match_Genome	17	775.74
ensembl-processed_transcript_Match_Genome	18	336.58
ensembl-processed_transcript_Match_Genome	19	125.50
ensembl-processed_transcript_Match_Genome	20	96.11
ensembl-processed_transcript_Match_Genome	21	73.46
ensembl-processed_transcript_Match_Genome	22	72.75
ensembl-processed_transcript_Match_Genome	23	44.02
ensembl-processed_transcript_Match_Genome	24	77.27
ensembl-processed_transcript_Match_Genome	25	54.43
ensembl-processed_transcript_Match_Genome	26	45.44
ensembl-processed_transcript_Match_Genome	27	120.24
ensembl-processed_transcript_Match_Genome	28	139.46
ensembl-processed_transcript_Match_Genome	29	58.42
ensembl-processed_transcript_Match_Genome	30	16.20
ensembl-processed_transcript_Match_Genome	31	16.82
ensembl-processed_transcript_Match_Genome	32	10.27
ensembl-processed_transcript_Match_Genome	33	12.71
ensembl-processed_transcript_Match_Genome	34	6.32
ensembl-processed_transcript_Match_Genome	35	6.66
ensembl-processed_transcript_Match_Genome	36	14.69
ensembl-processed_transcript_Match_Genome	37	7.56
ensembl-processed_transcript_Match_Genome	38	7.62
ensembl-processed_transcript_Match_Genome	39	13.77
ensembl-processed_transcript_Match_Genome	40	11.47
ensembl-processed_transcript_Match_Genome	43	1655.50
ensembl-rRNA_Match_Genome	15	53.05
ensembl-rRNA_Match_Genome	16	33.45
ensembl-rRNA_Match_Genome	17	20.03
ensembl-rRNA_Match_Genome	18	12.50
ensembl-rRNA_Match_Genome	19	5.00
ensembl-rRNA_Match_Genome	20	7.00
ensembl-rRNA_Match_Genome	21	9.00
ensembl-rRNA_Match_Genome	22	11.00
ensembl-rRNA_Match_Genome	23	2.00
ensembl-rRNA_Match_Genome	24	15.00
ensembl-rRNA_Match_Genome	25	15.00
ensembl-rRNA_Match_Genome	26	6.00
ensembl-rRNA_Match_Genome	27	14.00
ensembl-rRNA_Match_Genome	28	6.00
ensembl-rRNA_Match_Genome	29	11.33
ensembl-rRNA_Match_Genome	30	7.00
ensembl-rRNA_Match_Genome	31	1.00
ensembl-rRNA_Match_Genome	32	7.00
ensembl-rRNA_Match_Genome	33	2.00
ensembl-rRNA_Match_Genome	34	1.50
ensembl-rRNA_Match_Genome	35	7.00
ensembl-rRNA_Match_Genome	36	7.50
ensembl-rRNA_Match_Genome	37	1.00
ensembl-rRNA_Match_Genome	38	2.00
ensembl-rRNA_Match_Genome	43	1.00
ensembl-ribozyme_Match_Genome	15	30.93
ensembl-ribozyme_Match_Genome	16	5.17
ensembl-ribozyme_Match_Genome	17	4.53
ensembl-ribozyme_Match_Genome	18	3.00
ensembl-ribozyme_Match_Genome	19	1.00
ensembl-ribozyme_Match_Genome	21	1.00
ensembl-ribozyme_Match_Genome	23	2.00
ensembl-ribozyme_Match_Genome	26	2.00
ensembl-ribozyme_Match_Genome	30	3.00
ensembl-ribozyme_Match_Genome	31	7.00
ensembl-ribozyme_Match_Genome	32	2.00
ensembl-ribozyme_Match_Genome	33	1.00
ensembl-ribozyme_Match_Genome	35	1.00
ensembl-ribozyme_Match_Genome	43	7.00
ensembl-scRNA_Match_Genome	17	0.25
ensembl-scaRNA_Match_Genome	15	10.05
ensembl-scaRNA_Match_Genome	16	7.83
ensembl-scaRNA_Match_Genome	17	4.03
ensembl-scaRNA_Match_Genome	19	2.00
ensembl-scaRNA_Match_Genome	20	0.01
ensembl-scaRNA_Match_Genome	21	2.00
ensembl-scaRNA_Match_Genome	22	2.00
ensembl-scaRNA_Match_Genome	28	4.00
ensembl-scaRNA_Match_Genome	30	5.00
ensembl-scaRNA_Match_Genome	31	3.00
ensembl-scaRNA_Match_Genome	33	9.00
ensembl-scaRNA_Match_Genome	34	9.00
ensembl-scaRNA_Match_Genome	35	4.00
ensembl-scaRNA_Match_Genome	43	23.00
ensembl-sense_intronic_Match_Genome	15	591.41
ensembl-sense_intronic_Match_Genome	16	362.93
ensembl-sense_intronic_Match_Genome	17	146.14
ensembl-sense_intronic_Match_Genome	18	43.72
ensembl-sense_intronic_Match_Genome	19	33.47
ensembl-sense_intronic_Match_Genome	20	27.19
ensembl-sense_intronic_Match_Genome	21	17.31
ensembl-sense_intronic_Match_Genome	22	13.85
ensembl-sense_intronic_Match_Genome	23	11.72
ensembl-sense_intronic_Match_Genome	24	12.90
ensembl-sense_intronic_Match_Genome	25	11.23
ensembl-sense_intronic_Match_Genome	26	4.85
ensembl-sense_intronic_Match_Genome	27	1.96
ensembl-sense_intronic_Match_Genome	28	4.29
ensembl-sense_intronic_Match_Genome	29	4.36
ensembl-sense_intronic_Match_Genome	30	4.90
ensembl-sense_intronic_Match_Genome	31	7.07
ensembl-sense_intronic_Match_Genome	32	0.67
ensembl-sense_intronic_Match_Genome	33	2.02
ensembl-sense_intronic_Match_Genome	34	1.33
ensembl-sense_intronic_Match_Genome	35	0.55
ensembl-sense_intronic_Match_Genome	36	0.67
ensembl-sense_intronic_Match_Genome	38	1.18
ensembl-sense_intronic_Match_Genome	39	3.00
ensembl-sense_intronic_Match_Genome	40	1.80
ensembl-sense_intronic_Match_Genome	43	20.65
ensembl-sense_overlapping_Match_Genome	15	74.20
ensembl-sense_overlapping_Match_Genome	16	36.25
ensembl-sense_overlapping_Match_Genome	17	26.53
ensembl-sense_overlapping_Match_Genome	18	12.48
ensembl-sense_overlapping_Match_Genome	19	4.15
ensembl-sense_overlapping_Match_Genome	20	1.18
ensembl-sense_overlapping_Match_Genome	21	1.30
ensembl-sense_overlapping_Match_Genome	22	1.08
ensembl-sense_overlapping_Match_Genome	23	0.03
ensembl-sense_overlapping_Match_Genome	24	0.40
ensembl-sense_overlapping_Match_Genome	25	0.18
ensembl-sense_overlapping_Match_Genome	26	0.23
ensembl-sense_overlapping_Match_Genome	27	1.45
ensembl-sense_overlapping_Match_Genome	35	0.25
ensembl-sense_overlapping_Match_Genome	43	1.04
ensembl-snRNA_Match_Genome	15	136.31
ensembl-snRNA_Match_Genome	16	70.26
ensembl-snRNA_Match_Genome	17	52.61
ensembl-snRNA_Match_Genome	18	68.50
ensembl-snRNA_Match_Genome	19	56.00
ensembl-snRNA_Match_Genome	20	36.27
ensembl-snRNA_Match_Genome	21	33.00
ensembl-snRNA_Match_Genome	22	55.00
ensembl-snRNA_Match_Genome	23	31.35
ensembl-snRNA_Match_Genome	24	41.00
ensembl-snRNA_Match_Genome	25	35.59
ensembl-snRNA_Match_Genome	26	38.00
ensembl-snRNA_Match_Genome	27	28.00
ensembl-snRNA_Match_Genome	28	16.07
ensembl-snRNA_Match_Genome	29	36.00
ensembl-snRNA_Match_Genome	30	15.00
ensembl-snRNA_Match_Genome	31	17.00
ensembl-snRNA_Match_Genome	32	22.33
ensembl-snRNA_Match_Genome	33	23.00
ensembl-snRNA_Match_Genome	34	18.78
ensembl-snRNA_Match_Genome	35	15.00
ensembl-snRNA_Match_Genome	36	16.00
ensembl-snRNA_Match_Genome	37	10.05
ensembl-snRNA_Match_Genome	38	12.00
ensembl-snRNA_Match_Genome	39	15.00
ensembl-snRNA_Match_Genome	40	19.00
ensembl-snRNA_Match_Genome	43	562.39
ensembl-snoRNA_Match_Genome	15	244.70
ensembl-snoRNA_Match_Genome	16	161.27
ensembl-snoRNA_Match_Genome	17	116.42
ensembl-snoRNA_Match_Genome	18	101.24
ensembl-snoRNA_Match_Genome	19	117.99
ensembl-snoRNA_Match_Genome	20	88.03
ensembl-snoRNA_Match_Genome	21	94.17
ensembl-snoRNA_Match_Genome	22	95.19
ensembl-snoRNA_Match_Genome	23	90.99
ensembl-snoRNA_Match_Genome	24	77.72
ensembl-snoRNA_Match_Genome	25	192.71
ensembl-snoRNA_Match_Genome	26	128.37
ensembl-snoRNA_Match_Genome	27	68.17
ensembl-snoRNA_Match_Genome	28	107.13
ensembl-snoRNA_Match_Genome	29	75.28
ensembl-snoRNA_Match_Genome	30	47.12
ensembl-snoRNA_Match_Genome	31	52.56
ensembl-snoRNA_Match_Genome	32	73.42
ensembl-snoRNA_Match_Genome	33	47.78
ensembl-snoRNA_Match_Genome	34	69.76
ensembl-snoRNA_Match_Genome	35	41.23
