Class	Length	Reads
rRNAdb-5.8S-rRNA_Unmatch_Genome	36	52.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	37	41.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	38	22.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	39	65.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	40	69.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	43	1475.00
GtRNAdb-pre-tRNA_Match_Genome	15	11.00
GtRNAdb-pre-tRNA_Match_Genome	16	6.00
GtRNAdb-pre-tRNA_Match_Genome	17	1.00
GtRNAdb-pre-tRNA_Match_Genome	18	4.00
GtRNAdb-pre-tRNA_Match_Genome	19	1.00
GtRNAdb-pre-tRNA_Match_Genome	20	2.00
GtRNAdb-pre-tRNA_Match_Genome	21	3.00
GtRNAdb-pre-tRNA_Match_Genome	22	1.00
GtRNAdb-pre-tRNA_Match_Genome	24	2.00
GtRNAdb-pre-tRNA_Match_Genome	25	1.00
GtRNAdb-pre-tRNA_Match_Genome	27	1.00
GtRNAdb-pre-tRNA_Match_Genome	28	1.00
GtRNAdb-pre-tRNA_Match_Genome	29	2.00
GtRNAdb-pre-tRNA_Match_Genome	34	1.00
GtRNAdb-pre-tRNA_Match_Genome	35	1.00
GtRNAdb-pre-tRNA_Match_Genome	38	2.00
GtRNAdb-pre-tRNA_Match_Genome	39	1.00
GtRNAdb-pre-tRNA_Match_Genome	40	2.00
GtRNAdb-pre-tRNA_Match_Genome	43	6.00
GtRNAdb-pre-tRNA_5_end_Match_Genome	38	1.00
GtRNAdb-pre-tRNA_5_end_Match_Genome	39	1.00
GtRNAdb-pre-tRNA_5_end_Match_Genome	40	2.00
GtRNAdb-pre-tRNA_5_end_Match_Genome	43	2.00
GtRNAdb-mature-tRNA_Match_Genome	15	5768.00
GtRNAdb-mature-tRNA_Match_Genome	16	5402.00
GtRNAdb-mature-tRNA_Match_Genome	17	4495.00
GtRNAdb-mature-tRNA_Match_Genome	18	4531.00
GtRNAdb-mature-tRNA_Match_Genome	19	4122.00
GtRNAdb-mature-tRNA_Match_Genome	20	3784.00
GtRNAdb-mature-tRNA_Match_Genome	21	5162.00
GtRNAdb-mature-tRNA_Match_Genome	22	7461.00
GtRNAdb-mature-tRNA_Match_Genome	23	9258.00
GtRNAdb-mature-tRNA_Match_Genome	24	14220.00
GtRNAdb-mature-tRNA_Match_Genome	25	18755.00
GtRNAdb-mature-tRNA_Match_Genome	26	25164.00
GtRNAdb-mature-tRNA_Match_Genome	27	26714.00
GtRNAdb-mature-tRNA_Match_Genome	28	28625.00
GtRNAdb-mature-tRNA_Match_Genome	29	25001.00
GtRNAdb-mature-tRNA_Match_Genome	30	32331.00
GtRNAdb-mature-tRNA_Match_Genome	31	18810.00
GtRNAdb-mature-tRNA_Match_Genome	32	13121.00
GtRNAdb-mature-tRNA_Match_Genome	33	9468.00
GtRNAdb-mature-tRNA_Match_Genome	34	5301.00
GtRNAdb-mature-tRNA_Match_Genome	35	3145.00
GtRNAdb-mature-tRNA_Match_Genome	36	1157.00
GtRNAdb-mature-tRNA_Match_Genome	37	292.00
GtRNAdb-mature-tRNA_Match_Genome	38	122.00
GtRNAdb-mature-tRNA_Match_Genome	39	118.00
GtRNAdb-mature-tRNA_Match_Genome	40	120.00
GtRNAdb-mature-tRNA_Match_Genome	43	580.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	15	6.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	16	15.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	17	7.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	18	8.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	19	8.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	20	10.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	21	4.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	22	4.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	23	5.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	24	3.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	25	3.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	26	7.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	27	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	28	6.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	29	14.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	30	13.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	31	17.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	32	17.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	33	21.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	34	22.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	35	19.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	36	7.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	37	4.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	38	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	39	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	15	9.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	16	50.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	17	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	18	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	20	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	21	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	22	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	24	3.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	26	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	27	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	28	8.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	29	11.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	30	40.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	31	99.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	32	184.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	33	441.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	34	537.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	35	86.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	36	39.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	37	8.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	38	3.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	40	26.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	43	7.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	15	7.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	16	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	17	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	18	36.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	19	4.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	20	2.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	29	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	33	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	36	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	40	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	17	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	18	31.00
GtRNAdb-mature-tRNA_Unmatch_Genome	19	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	20	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	21	5.00
GtRNAdb-mature-tRNA_Unmatch_Genome	22	7.00
GtRNAdb-mature-tRNA_Unmatch_Genome	23	5.00
GtRNAdb-mature-tRNA_Unmatch_Genome	24	2.00
GtRNAdb-mature-tRNA_Unmatch_Genome	25	8.00
GtRNAdb-mature-tRNA_Unmatch_Genome	26	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	27	9.00
GtRNAdb-mature-tRNA_Unmatch_Genome	28	9.00
GtRNAdb-mature-tRNA_Unmatch_Genome	29	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	30	28.00
GtRNAdb-mature-tRNA_Unmatch_Genome	31	79.00
GtRNAdb-mature-tRNA_Unmatch_Genome	32	117.00
GtRNAdb-mature-tRNA_Unmatch_Genome	33	324.00
GtRNAdb-mature-tRNA_Unmatch_Genome	34	600.00
GtRNAdb-mature-tRNA_Unmatch_Genome	35	894.00
GtRNAdb-mature-tRNA_Unmatch_Genome	36	598.00
GtRNAdb-mature-tRNA_Unmatch_Genome	37	174.00
GtRNAdb-mature-tRNA_Unmatch_Genome	38	49.00
GtRNAdb-mature-tRNA_Unmatch_Genome	39	10.00
GtRNAdb-mature-tRNA_Unmatch_Genome	40	9.00
GtRNAdb-mature-tRNA_Unmatch_Genome	43	89.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	18	27.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	19	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	22	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	23	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	25	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	26	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	27	6.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	28	6.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	29	3.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	30	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	32	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	33	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	34	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	35	3.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	36	12.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	37	7.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	38	4.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	39	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	40	4.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	43	7.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	15	146.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	16	121.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	17	129.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	18	136.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	19	147.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	20	94.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	21	117.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	22	107.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	23	93.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	24	80.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	25	95.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	26	119.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	27	169.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	28	157.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	29	169.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	30	273.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	31	315.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	32	120.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	33	131.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	34	563.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	35	176.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	36	45.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	37	35.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	38	74.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	39	13.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	40	20.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	43	674.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	15	5.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	16	6.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	17	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	18	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	24	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	26	2.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	27	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	28	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	29	2.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	30	4.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	31	8.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	32	9.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	33	31.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	34	27.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	35	7.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	36	5.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	37	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	38	2.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	39	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	40	2.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	43	9.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	15	3.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	16	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	18	3.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	19	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	20	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	36	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	19	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	20	8.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	21	4.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	22	4.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	23	3.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	24	3.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	25	12.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	26	19.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	27	52.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	28	36.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	29	115.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	30	312.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	31	9.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	32	20.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	33	23.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	34	18.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	35	28.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	36	51.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	37	17.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	38	10.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	39	6.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	40	7.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	43	50.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	21	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	28	2.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	29	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	34	2.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	35	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	36	10.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	37	5.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	40	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	43	18.00
piRNAdb-piRNA_Match_Genome	15	109102.00
piRNAdb-piRNA_Match_Genome	16	154203.00
piRNAdb-piRNA_Match_Genome	17	145480.00
piRNAdb-piRNA_Match_Genome	18	96611.00
piRNAdb-piRNA_Match_Genome	19	39238.00
piRNAdb-piRNA_Match_Genome	20	20742.00
piRNAdb-piRNA_Match_Genome	21	16438.00
piRNAdb-piRNA_Match_Genome	22	13467.00
piRNAdb-piRNA_Match_Genome	23	9626.00
piRNAdb-piRNA_Match_Genome	24	9418.00
piRNAdb-piRNA_Match_Genome	25	11387.00
piRNAdb-piRNA_Match_Genome	26	13303.00
piRNAdb-piRNA_Match_Genome	27	12801.00
piRNAdb-piRNA_Match_Genome	28	8879.00
piRNAdb-piRNA_Match_Genome	29	5779.00
piRNAdb-piRNA_Match_Genome	30	1378.00
piRNAdb-piRNA_Match_Genome	31	452.00
piRNAdb-piRNA_Match_Genome	32	171.00
piRNAdb-piRNA_Match_Genome	33	128.00
piRNAdb-piRNA_Match_Genome	34	33.00
piRNAdb-piRNA_Unmatch_Genome	15	66.00
piRNAdb-piRNA_Unmatch_Genome	16	1085.00
piRNAdb-piRNA_Unmatch_Genome	17	6185.00
piRNAdb-piRNA_Unmatch_Genome	18	18791.00
piRNAdb-piRNA_Unmatch_Genome	19	22417.00
piRNAdb-piRNA_Unmatch_Genome	20	28469.00
piRNAdb-piRNA_Unmatch_Genome	21	49063.00
piRNAdb-piRNA_Unmatch_Genome	22	91872.00
piRNAdb-piRNA_Unmatch_Genome	23	59585.00
piRNAdb-piRNA_Unmatch_Genome	24	77037.00
piRNAdb-piRNA_Unmatch_Genome	25	128530.00
piRNAdb-piRNA_Unmatch_Genome	26	173075.00
piRNAdb-piRNA_Unmatch_Genome	27	206172.00
piRNAdb-piRNA_Unmatch_Genome	28	276429.00
piRNAdb-piRNA_Unmatch_Genome	29	190016.00
piRNAdb-piRNA_Unmatch_Genome	30	91093.00
piRNAdb-piRNA_Unmatch_Genome	31	6656.00
piRNAdb-piRNA_Unmatch_Genome	32	3497.00
piRNAdb-piRNA_Unmatch_Genome	33	1635.00
piRNAdb-piRNA_Unmatch_Genome	34	721.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	15	42.23
ensembl-3prime_overlapping_ncRNA_Match_Genome	16	4.08
ensembl-3prime_overlapping_ncRNA_Match_Genome	17	1.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	18	1.00
ensembl-Mt_rRNA_Match_Genome	15	32.00
ensembl-Mt_rRNA_Match_Genome	16	43.17
ensembl-Mt_rRNA_Match_Genome	17	45.00
ensembl-Mt_rRNA_Match_Genome	18	84.00
ensembl-Mt_rRNA_Match_Genome	19	81.00
ensembl-Mt_rRNA_Match_Genome	20	65.00
ensembl-Mt_rRNA_Match_Genome	21	66.00
ensembl-Mt_rRNA_Match_Genome	22	97.00
ensembl-Mt_rRNA_Match_Genome	23	67.00
ensembl-Mt_rRNA_Match_Genome	24	62.00
ensembl-Mt_rRNA_Match_Genome	25	73.00
ensembl-Mt_rRNA_Match_Genome	26	54.00
ensembl-Mt_rRNA_Match_Genome	27	46.00
ensembl-Mt_rRNA_Match_Genome	28	38.00
ensembl-Mt_rRNA_Match_Genome	29	35.00
ensembl-Mt_rRNA_Match_Genome	30	23.00
ensembl-Mt_rRNA_Match_Genome	31	15.00
ensembl-Mt_rRNA_Match_Genome	32	22.00
ensembl-Mt_rRNA_Match_Genome	33	19.00
ensembl-Mt_rRNA_Match_Genome	34	12.00
ensembl-Mt_rRNA_Match_Genome	35	10.00
ensembl-Mt_rRNA_Match_Genome	36	16.00
ensembl-Mt_rRNA_Match_Genome	37	7.00
ensembl-Mt_rRNA_Match_Genome	38	6.00
ensembl-Mt_rRNA_Match_Genome	39	3.00
ensembl-Mt_rRNA_Match_Genome	40	5.00
ensembl-Mt_rRNA_Match_Genome	43	99.00
ensembl-antisense_Match_Genome	15	28070.25
ensembl-antisense_Match_Genome	16	13325.86
ensembl-antisense_Match_Genome	17	4976.68
ensembl-antisense_Match_Genome	18	2129.35
ensembl-antisense_Match_Genome	19	1098.56
ensembl-antisense_Match_Genome	20	707.08
ensembl-antisense_Match_Genome	21	476.75
ensembl-antisense_Match_Genome	22	280.53
ensembl-antisense_Match_Genome	23	142.01
ensembl-antisense_Match_Genome	24	115.44
ensembl-antisense_Match_Genome	25	78.93
ensembl-antisense_Match_Genome	26	65.23
ensembl-antisense_Match_Genome	27	57.43
ensembl-antisense_Match_Genome	28	72.53
ensembl-antisense_Match_Genome	29	45.05
ensembl-antisense_Match_Genome	30	42.97
ensembl-antisense_Match_Genome	31	30.55
ensembl-antisense_Match_Genome	32	25.57
ensembl-antisense_Match_Genome	33	26.26
ensembl-antisense_Match_Genome	34	23.51
ensembl-antisense_Match_Genome	35	26.40
ensembl-antisense_Match_Genome	36	22.24
ensembl-antisense_Match_Genome	37	18.08
ensembl-antisense_Match_Genome	38	13.00
ensembl-antisense_Match_Genome	39	8.94
ensembl-antisense_Match_Genome	40	11.57
ensembl-antisense_Match_Genome	43	129.71
ensembl-bidirectional_promoter_lncRNA_Match_Genome	15	1635.10
ensembl-bidirectional_promoter_lncRNA_Match_Genome	16	656.12
ensembl-bidirectional_promoter_lncRNA_Match_Genome	17	274.95
ensembl-bidirectional_promoter_lncRNA_Match_Genome	18	95.25
ensembl-bidirectional_promoter_lncRNA_Match_Genome	19	31.96
ensembl-bidirectional_promoter_lncRNA_Match_Genome	20	26.39
ensembl-bidirectional_promoter_lncRNA_Match_Genome	21	18.51
ensembl-bidirectional_promoter_lncRNA_Match_Genome	22	9.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	23	8.81
ensembl-bidirectional_promoter_lncRNA_Match_Genome	24	8.37
ensembl-bidirectional_promoter_lncRNA_Match_Genome	25	3.73
ensembl-bidirectional_promoter_lncRNA_Match_Genome	26	8.48
ensembl-bidirectional_promoter_lncRNA_Match_Genome	27	7.81
ensembl-bidirectional_promoter_lncRNA_Match_Genome	28	3.29
ensembl-bidirectional_promoter_lncRNA_Match_Genome	29	6.64
ensembl-bidirectional_promoter_lncRNA_Match_Genome	30	1.20
ensembl-bidirectional_promoter_lncRNA_Match_Genome	31	2.56
ensembl-bidirectional_promoter_lncRNA_Match_Genome	32	1.13
ensembl-bidirectional_promoter_lncRNA_Match_Genome	33	1.03
ensembl-bidirectional_promoter_lncRNA_Match_Genome	34	1.06
ensembl-bidirectional_promoter_lncRNA_Match_Genome	35	0.83
ensembl-bidirectional_promoter_lncRNA_Match_Genome	36	0.25
ensembl-bidirectional_promoter_lncRNA_Match_Genome	37	1.03
ensembl-bidirectional_promoter_lncRNA_Match_Genome	38	0.17
ensembl-bidirectional_promoter_lncRNA_Match_Genome	40	2.20
ensembl-bidirectional_promoter_lncRNA_Match_Genome	43	3.66
ensembl-lincRNA_Match_Genome	15	45432.97
ensembl-lincRNA_Match_Genome	16	21598.12
ensembl-lincRNA_Match_Genome	17	8477.99
ensembl-lincRNA_Match_Genome	18	3409.73
ensembl-lincRNA_Match_Genome	19	1777.37
ensembl-lincRNA_Match_Genome	20	1187.94
ensembl-lincRNA_Match_Genome	21	1092.58
ensembl-lincRNA_Match_Genome	22	750.78
ensembl-lincRNA_Match_Genome	23	477.80
ensembl-lincRNA_Match_Genome	24	489.43
ensembl-lincRNA_Match_Genome	25	429.25
ensembl-lincRNA_Match_Genome	26	380.04
ensembl-lincRNA_Match_Genome	27	355.90
ensembl-lincRNA_Match_Genome	28	331.73
ensembl-lincRNA_Match_Genome	29	295.50
ensembl-lincRNA_Match_Genome	30	268.10
ensembl-lincRNA_Match_Genome	31	231.24
ensembl-lincRNA_Match_Genome	32	194.01
ensembl-lincRNA_Match_Genome	33	170.72
ensembl-lincRNA_Match_Genome	34	162.80
ensembl-lincRNA_Match_Genome	35	144.65
ensembl-lincRNA_Match_Genome	36	127.61
ensembl-lincRNA_Match_Genome	37	104.20
ensembl-lincRNA_Match_Genome	38	80.28
ensembl-lincRNA_Match_Genome	39	90.10
ensembl-lincRNA_Match_Genome	40	127.61
ensembl-lincRNA_Match_Genome	43	961.91
ensembl-macro_lncRNA_Match_Genome	15	10.05
ensembl-macro_lncRNA_Match_Genome	16	4.07
ensembl-macro_lncRNA_Match_Genome	17	1.00
ensembl-miRNA_Match_Genome	15	409.14
ensembl-miRNA_Match_Genome	16	276.02
ensembl-miRNA_Match_Genome	17	135.30
ensembl-miRNA_Match_Genome	18	122.26
ensembl-miRNA_Match_Genome	19	104.91
ensembl-miRNA_Match_Genome	20	77.59
ensembl-miRNA_Match_Genome	21	54.28
ensembl-miRNA_Match_Genome	22	43.23
ensembl-miRNA_Match_Genome	23	44.94
ensembl-miRNA_Match_Genome	24	48.49
ensembl-miRNA_Match_Genome	25	62.52
ensembl-miRNA_Match_Genome	26	36.69
ensembl-miRNA_Match_Genome	27	77.12
ensembl-miRNA_Match_Genome	28	83.23
ensembl-miRNA_Match_Genome	29	27.45
ensembl-miRNA_Match_Genome	30	29.17
ensembl-miRNA_Match_Genome	31	41.79
ensembl-miRNA_Match_Genome	32	18.11
ensembl-miRNA_Match_Genome	33	16.72
ensembl-miRNA_Match_Genome	34	43.75
ensembl-miRNA_Match_Genome	35	26.44
ensembl-miRNA_Match_Genome	36	32.98
ensembl-miRNA_Match_Genome	37	17.28
ensembl-miRNA_Match_Genome	38	8.29
ensembl-miRNA_Match_Genome	39	10.51
ensembl-miRNA_Match_Genome	40	13.58
ensembl-miRNA_Match_Genome	43	228.10
ensembl-misc_RNA_Match_Genome	15	889.85
ensembl-misc_RNA_Match_Genome	16	639.03
ensembl-misc_RNA_Match_Genome	17	366.47
ensembl-misc_RNA_Match_Genome	18	264.12
ensembl-misc_RNA_Match_Genome	19	214.33
ensembl-misc_RNA_Match_Genome	20	201.86
ensembl-misc_RNA_Match_Genome	21	197.05
ensembl-misc_RNA_Match_Genome	22	219.74
ensembl-misc_RNA_Match_Genome	23	222.58
ensembl-misc_RNA_Match_Genome	24	199.89
ensembl-misc_RNA_Match_Genome	25	193.32
ensembl-misc_RNA_Match_Genome	26	125.29
ensembl-misc_RNA_Match_Genome	27	152.56
ensembl-misc_RNA_Match_Genome	28	131.80
ensembl-misc_RNA_Match_Genome	29	99.83
ensembl-misc_RNA_Match_Genome	30	101.87
ensembl-misc_RNA_Match_Genome	31	87.01
ensembl-misc_RNA_Match_Genome	32	82.68
ensembl-misc_RNA_Match_Genome	33	83.18
ensembl-misc_RNA_Match_Genome	34	45.26
ensembl-misc_RNA_Match_Genome	35	62.16
ensembl-misc_RNA_Match_Genome	36	49.09
ensembl-misc_RNA_Match_Genome	37	45.35
ensembl-misc_RNA_Match_Genome	38	32.59
ensembl-misc_RNA_Match_Genome	39	40.49
ensembl-misc_RNA_Match_Genome	40	48.42
ensembl-misc_RNA_Match_Genome	43	567.62
ensembl-processed_transcript_Match_Genome	15	15478.80
ensembl-processed_transcript_Match_Genome	16	7459.70
ensembl-processed_transcript_Match_Genome	17	2704.48
ensembl-processed_transcript_Match_Genome	18	1128.80
ensembl-processed_transcript_Match_Genome	19	506.03
ensembl-processed_transcript_Match_Genome	20	337.80
ensembl-processed_transcript_Match_Genome	21	261.63
ensembl-processed_transcript_Match_Genome	22	194.23
ensembl-processed_transcript_Match_Genome	23	128.47
