Class	Length	Reads
GtRNAdb-pre-tRNA_Match_Genome	20	1.00
GtRNAdb-pre-tRNA_Match_Genome	21	2.00
GtRNAdb-pre-tRNA_Match_Genome	22	2.00
GtRNAdb-pre-tRNA_Match_Genome	25	2.00
GtRNAdb-pre-tRNA_Match_Genome	29	1.00
GtRNAdb-pre-tRNA_Match_Genome	33	1.00
GtRNAdb-pre-tRNA_Match_Genome	36	2.00
GtRNAdb-mature-tRNA_Match_Genome	15	4106.00
GtRNAdb-mature-tRNA_Match_Genome	16	3854.00
GtRNAdb-mature-tRNA_Match_Genome	17	2802.00
GtRNAdb-mature-tRNA_Match_Genome	18	2902.00
GtRNAdb-mature-tRNA_Match_Genome	19	2518.00
GtRNAdb-mature-tRNA_Match_Genome	20	2075.00
GtRNAdb-mature-tRNA_Match_Genome	21	2647.00
GtRNAdb-mature-tRNA_Match_Genome	22	4406.00
GtRNAdb-mature-tRNA_Match_Genome	23	5946.00
GtRNAdb-mature-tRNA_Match_Genome	24	10539.00
GtRNAdb-mature-tRNA_Match_Genome	25	15577.00
GtRNAdb-mature-tRNA_Match_Genome	26	23485.00
GtRNAdb-mature-tRNA_Match_Genome	27	28299.00
GtRNAdb-mature-tRNA_Match_Genome	28	32252.00
GtRNAdb-mature-tRNA_Match_Genome	29	30049.00
GtRNAdb-mature-tRNA_Match_Genome	30	41521.00
GtRNAdb-mature-tRNA_Match_Genome	31	20516.00
GtRNAdb-mature-tRNA_Match_Genome	32	13038.00
GtRNAdb-mature-tRNA_Match_Genome	33	8361.00
GtRNAdb-mature-tRNA_Match_Genome	34	5684.00
GtRNAdb-mature-tRNA_Match_Genome	35	3571.00
GtRNAdb-mature-tRNA_Match_Genome	36	1103.00
GtRNAdb-mature-tRNA_Match_Genome	37	153.00
GtRNAdb-mature-tRNA_Match_Genome	38	68.00
GtRNAdb-mature-tRNA_Match_Genome	39	81.00
GtRNAdb-mature-tRNA_Match_Genome	40	48.00
GtRNAdb-mature-tRNA_Match_Genome	43	224.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	15	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	16	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	17	7.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	18	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	19	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	20	7.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	21	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	22	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	23	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	25	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	29	5.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	30	4.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	31	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	32	3.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	33	12.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	34	24.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	35	10.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	15	14.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	16	35.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	17	5.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	18	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	19	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	20	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	24	3.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	25	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	28	7.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	29	17.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	30	30.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	31	37.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	32	86.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	33	166.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	34	210.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	35	40.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	36	12.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	37	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	40	7.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	15	3.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	16	6.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	17	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	18	35.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	19	2.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	26	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	31	2.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	32	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	17	4.00
GtRNAdb-mature-tRNA_Unmatch_Genome	18	22.00
GtRNAdb-mature-tRNA_Unmatch_Genome	19	6.00
GtRNAdb-mature-tRNA_Unmatch_Genome	20	14.00
GtRNAdb-mature-tRNA_Unmatch_Genome	21	8.00
GtRNAdb-mature-tRNA_Unmatch_Genome	22	10.00
GtRNAdb-mature-tRNA_Unmatch_Genome	23	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	24	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	25	4.00
GtRNAdb-mature-tRNA_Unmatch_Genome	26	5.00
GtRNAdb-mature-tRNA_Unmatch_Genome	27	8.00
GtRNAdb-mature-tRNA_Unmatch_Genome	28	6.00
GtRNAdb-mature-tRNA_Unmatch_Genome	29	18.00
GtRNAdb-mature-tRNA_Unmatch_Genome	30	35.00
GtRNAdb-mature-tRNA_Unmatch_Genome	31	94.00
GtRNAdb-mature-tRNA_Unmatch_Genome	32	147.00
GtRNAdb-mature-tRNA_Unmatch_Genome	33	330.00
GtRNAdb-mature-tRNA_Unmatch_Genome	34	600.00
GtRNAdb-mature-tRNA_Unmatch_Genome	35	635.00
GtRNAdb-mature-tRNA_Unmatch_Genome	36	363.00
GtRNAdb-mature-tRNA_Unmatch_Genome	37	105.00
GtRNAdb-mature-tRNA_Unmatch_Genome	38	24.00
GtRNAdb-mature-tRNA_Unmatch_Genome	39	2.00
GtRNAdb-mature-tRNA_Unmatch_Genome	40	15.00
GtRNAdb-mature-tRNA_Unmatch_Genome	43	54.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	18	15.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	19	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	22	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	24	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	25	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	26	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	27	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	28	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	29	5.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	31	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	32	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	33	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	34	4.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	35	4.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	36	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	37	12.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	38	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	40	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	43	5.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	15	109.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	16	115.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	17	115.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	18	90.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	19	84.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	20	55.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	21	51.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	22	59.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	23	40.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	24	36.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	25	30.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	26	62.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	27	61.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	28	46.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	29	59.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	30	143.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	31	146.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	32	24.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	33	16.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	34	124.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	35	25.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	36	14.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	37	5.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	38	10.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	39	3.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	40	2.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	43	128.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	16	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	17	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	18	4.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	30	3.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	31	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	32	2.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	33	4.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	34	2.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	36	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	40	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	15	4.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	16	2.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	17	4.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	18	4.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	19	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	19	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	20	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	21	6.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	22	8.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	23	4.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	24	8.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	25	6.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	26	6.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	27	14.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	28	19.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	29	107.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	30	214.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	31	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	32	7.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	33	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	34	3.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	35	8.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	36	6.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	37	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	38	2.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	39	2.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	40	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	43	8.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	19	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	20	2.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	36	2.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	37	1.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	43	4.00
piRNAdb-piRNA_Match_Genome	15	77460.00
piRNAdb-piRNA_Match_Genome	16	96468.00
piRNAdb-piRNA_Match_Genome	17	85553.00
piRNAdb-piRNA_Match_Genome	18	57796.00
piRNAdb-piRNA_Match_Genome	19	21013.00
piRNAdb-piRNA_Match_Genome	20	9544.00
piRNAdb-piRNA_Match_Genome	21	7192.00
piRNAdb-piRNA_Match_Genome	22	6306.00
piRNAdb-piRNA_Match_Genome	23	4493.00
piRNAdb-piRNA_Match_Genome	24	4795.00
piRNAdb-piRNA_Match_Genome	25	7061.00
piRNAdb-piRNA_Match_Genome	26	9400.00
piRNAdb-piRNA_Match_Genome	27	10699.00
piRNAdb-piRNA_Match_Genome	28	8013.00
piRNAdb-piRNA_Match_Genome	29	5453.00
piRNAdb-piRNA_Match_Genome	30	884.00
piRNAdb-piRNA_Match_Genome	31	255.00
piRNAdb-piRNA_Match_Genome	32	96.00
piRNAdb-piRNA_Match_Genome	33	64.00
piRNAdb-piRNA_Match_Genome	34	9.00
piRNAdb-piRNA_Match_Genome	35	1.00
piRNAdb-piRNA_Unmatch_Genome	15	50.00
piRNAdb-piRNA_Unmatch_Genome	16	786.00
piRNAdb-piRNA_Unmatch_Genome	17	4202.00
piRNAdb-piRNA_Unmatch_Genome	18	13554.00
piRNAdb-piRNA_Unmatch_Genome	19	16796.00
piRNAdb-piRNA_Unmatch_Genome	20	19200.00
piRNAdb-piRNA_Unmatch_Genome	21	31021.00
piRNAdb-piRNA_Unmatch_Genome	22	56874.00
piRNAdb-piRNA_Unmatch_Genome	23	33771.00
piRNAdb-piRNA_Unmatch_Genome	24	45570.00
piRNAdb-piRNA_Unmatch_Genome	25	86500.00
piRNAdb-piRNA_Unmatch_Genome	26	130905.00
piRNAdb-piRNA_Unmatch_Genome	27	188397.00
piRNAdb-piRNA_Unmatch_Genome	28	325289.00
piRNAdb-piRNA_Unmatch_Genome	29	240547.00
piRNAdb-piRNA_Unmatch_Genome	30	115780.00
piRNAdb-piRNA_Unmatch_Genome	31	6681.00
piRNAdb-piRNA_Unmatch_Genome	32	2247.00
piRNAdb-piRNA_Unmatch_Genome	33	749.00
piRNAdb-piRNA_Unmatch_Genome	34	499.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	15	30.37
ensembl-3prime_overlapping_ncRNA_Match_Genome	16	1.33
ensembl-3prime_overlapping_ncRNA_Match_Genome	17	1.00
ensembl-Mt_rRNA_Match_Genome	15	19.46
ensembl-Mt_rRNA_Match_Genome	16	27.50
ensembl-Mt_rRNA_Match_Genome	17	36.50
ensembl-Mt_rRNA_Match_Genome	18	43.00
ensembl-Mt_rRNA_Match_Genome	19	36.00
ensembl-Mt_rRNA_Match_Genome	20	33.00
ensembl-Mt_rRNA_Match_Genome	21	30.00
ensembl-Mt_rRNA_Match_Genome	22	39.00
ensembl-Mt_rRNA_Match_Genome	23	26.00
ensembl-Mt_rRNA_Match_Genome	24	26.00
ensembl-Mt_rRNA_Match_Genome	25	32.00
ensembl-Mt_rRNA_Match_Genome	26	30.00
ensembl-Mt_rRNA_Match_Genome	27	18.00
ensembl-Mt_rRNA_Match_Genome	28	18.00
ensembl-Mt_rRNA_Match_Genome	29	14.00
ensembl-Mt_rRNA_Match_Genome	30	13.00
ensembl-Mt_rRNA_Match_Genome	31	8.00
ensembl-Mt_rRNA_Match_Genome	32	8.00
ensembl-Mt_rRNA_Match_Genome	33	5.00
ensembl-Mt_rRNA_Match_Genome	34	6.00
ensembl-Mt_rRNA_Match_Genome	35	3.00
ensembl-Mt_rRNA_Match_Genome	36	2.00
ensembl-Mt_rRNA_Match_Genome	37	2.00
ensembl-Mt_rRNA_Match_Genome	38	2.00
ensembl-Mt_rRNA_Match_Genome	39	1.00
ensembl-Mt_rRNA_Match_Genome	40	1.00
ensembl-Mt_rRNA_Match_Genome	43	18.00
ensembl-antisense_Match_Genome	15	18975.17
ensembl-antisense_Match_Genome	16	8025.48
ensembl-antisense_Match_Genome	17	2932.92
ensembl-antisense_Match_Genome	18	1147.54
ensembl-antisense_Match_Genome	19	479.18
ensembl-antisense_Match_Genome	20	227.94
ensembl-antisense_Match_Genome	21	177.89
ensembl-antisense_Match_Genome	22	139.26
ensembl-antisense_Match_Genome	23	58.82
ensembl-antisense_Match_Genome	24	56.96
ensembl-antisense_Match_Genome	25	45.28
ensembl-antisense_Match_Genome	26	33.81
ensembl-antisense_Match_Genome	27	32.39
ensembl-antisense_Match_Genome	28	23.82
ensembl-antisense_Match_Genome	29	18.92
ensembl-antisense_Match_Genome	30	20.43
ensembl-antisense_Match_Genome	31	16.10
ensembl-antisense_Match_Genome	32	10.80
ensembl-antisense_Match_Genome	33	8.03
ensembl-antisense_Match_Genome	34	4.43
ensembl-antisense_Match_Genome	35	2.71
ensembl-antisense_Match_Genome	36	4.92
ensembl-antisense_Match_Genome	37	7.01
ensembl-antisense_Match_Genome	38	0.50
ensembl-antisense_Match_Genome	39	3.00
ensembl-antisense_Match_Genome	40	1.72
ensembl-antisense_Match_Genome	43	22.28
ensembl-bidirectional_promoter_lncRNA_Match_Genome	15	1013.54
ensembl-bidirectional_promoter_lncRNA_Match_Genome	16	430.04
ensembl-bidirectional_promoter_lncRNA_Match_Genome	17	172.34
ensembl-bidirectional_promoter_lncRNA_Match_Genome	18	46.23
ensembl-bidirectional_promoter_lncRNA_Match_Genome	19	9.86
ensembl-bidirectional_promoter_lncRNA_Match_Genome	20	9.55
ensembl-bidirectional_promoter_lncRNA_Match_Genome	21	4.73
ensembl-bidirectional_promoter_lncRNA_Match_Genome	22	5.41
ensembl-bidirectional_promoter_lncRNA_Match_Genome	23	7.63
ensembl-bidirectional_promoter_lncRNA_Match_Genome	24	3.56
ensembl-bidirectional_promoter_lncRNA_Match_Genome	25	0.84
ensembl-bidirectional_promoter_lncRNA_Match_Genome	26	2.41
ensembl-bidirectional_promoter_lncRNA_Match_Genome	27	5.73
ensembl-bidirectional_promoter_lncRNA_Match_Genome	28	2.56
ensembl-bidirectional_promoter_lncRNA_Match_Genome	29	0.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	30	1.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	31	0.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	33	0.38
ensembl-bidirectional_promoter_lncRNA_Match_Genome	36	0.04
ensembl-bidirectional_promoter_lncRNA_Match_Genome	43	0.10
ensembl-lincRNA_Match_Genome	15	29775.13
ensembl-lincRNA_Match_Genome	16	12976.52
ensembl-lincRNA_Match_Genome	17	4608.49
ensembl-lincRNA_Match_Genome	18	1731.64
ensembl-lincRNA_Match_Genome	19	858.07
ensembl-lincRNA_Match_Genome	20	470.39
ensembl-lincRNA_Match_Genome	21	461.70
ensembl-lincRNA_Match_Genome	22	361.26
ensembl-lincRNA_Match_Genome	23	193.51
ensembl-lincRNA_Match_Genome	24	219.38
ensembl-lincRNA_Match_Genome	25	156.10
ensembl-lincRNA_Match_Genome	26	134.19
ensembl-lincRNA_Match_Genome	27	127.84
ensembl-lincRNA_Match_Genome	28	97.00
ensembl-lincRNA_Match_Genome	29	116.66
ensembl-lincRNA_Match_Genome	30	114.28
ensembl-lincRNA_Match_Genome	31	71.93
ensembl-lincRNA_Match_Genome	32	62.10
ensembl-lincRNA_Match_Genome	33	42.65
ensembl-lincRNA_Match_Genome	34	37.13
ensembl-lincRNA_Match_Genome	35	35.69
ensembl-lincRNA_Match_Genome	36	26.65
ensembl-lincRNA_Match_Genome	37	12.77
ensembl-lincRNA_Match_Genome	38	14.50
ensembl-lincRNA_Match_Genome	39	14.50
ensembl-lincRNA_Match_Genome	40	12.00
ensembl-lincRNA_Match_Genome	43	116.60
ensembl-macro_lncRNA_Match_Genome	15	4.58
ensembl-macro_lncRNA_Match_Genome	16	4.00
ensembl-macro_lncRNA_Match_Genome	17	2.00
ensembl-macro_lncRNA_Match_Genome	18	1.11
ensembl-macro_lncRNA_Match_Genome	20	0.33
ensembl-miRNA_Match_Genome	15	312.47
ensembl-miRNA_Match_Genome	16	177.47
ensembl-miRNA_Match_Genome	17	94.28
ensembl-miRNA_Match_Genome	18	77.70
ensembl-miRNA_Match_Genome	19	67.76
ensembl-miRNA_Match_Genome	20	32.43
ensembl-miRNA_Match_Genome	21	27.07
ensembl-miRNA_Match_Genome	22	16.52
ensembl-miRNA_Match_Genome	23	32.03
ensembl-miRNA_Match_Genome	24	19.85
ensembl-miRNA_Match_Genome	25	36.08
ensembl-miRNA_Match_Genome	26	19.43
ensembl-miRNA_Match_Genome	27	43.72
ensembl-miRNA_Match_Genome	28	44.15
ensembl-miRNA_Match_Genome	29	12.88
ensembl-miRNA_Match_Genome	30	13.40
ensembl-miRNA_Match_Genome	31	8.38
ensembl-miRNA_Match_Genome	32	7.87
ensembl-miRNA_Match_Genome	33	8.64
ensembl-miRNA_Match_Genome	34	7.51
ensembl-miRNA_Match_Genome	35	6.64
ensembl-miRNA_Match_Genome	36	12.25
ensembl-miRNA_Match_Genome	37	4.01
ensembl-miRNA_Match_Genome	38	3.50
ensembl-miRNA_Match_Genome	39	0.50
ensembl-miRNA_Match_Genome	40	2.50
ensembl-miRNA_Match_Genome	43	30.55
ensembl-misc_RNA_Match_Genome	15	609.44
ensembl-misc_RNA_Match_Genome	16	346.88
ensembl-misc_RNA_Match_Genome	17	159.59
ensembl-misc_RNA_Match_Genome	18	126.61
ensembl-misc_RNA_Match_Genome	19	85.91
ensembl-misc_RNA_Match_Genome	20	99.35
ensembl-misc_RNA_Match_Genome	21	82.37
ensembl-misc_RNA_Match_Genome	22	77.70
ensembl-misc_RNA_Match_Genome	23	79.14
ensembl-misc_RNA_Match_Genome	24	91.02
ensembl-misc_RNA_Match_Genome	25	77.13
ensembl-misc_RNA_Match_Genome	26	56.55
ensembl-misc_RNA_Match_Genome	27	59.15
ensembl-misc_RNA_Match_Genome	28	42.16
ensembl-misc_RNA_Match_Genome	29	31.60
ensembl-misc_RNA_Match_Genome	30	38.86
ensembl-misc_RNA_Match_Genome	31	24.61
ensembl-misc_RNA_Match_Genome	32	32.00
ensembl-misc_RNA_Match_Genome	33	16.81
ensembl-misc_RNA_Match_Genome	34	17.50
ensembl-misc_RNA_Match_Genome	35	18.28
ensembl-misc_RNA_Match_Genome	36	13.25
ensembl-misc_RNA_Match_Genome	37	6.01
ensembl-misc_RNA_Match_Genome	38	9.50
ensembl-misc_RNA_Match_Genome	39	5.50
ensembl-misc_RNA_Match_Genome	40	11.00
ensembl-misc_RNA_Match_Genome	43	86.27
ensembl-processed_transcript_Match_Genome	15	10451.40
ensembl-processed_transcript_Match_Genome	16	4594.34
ensembl-processed_transcript_Match_Genome	17	1561.96
ensembl-processed_transcript_Match_Genome	18	601.89
ensembl-processed_transcript_Match_Genome	19	208.80
ensembl-processed_transcript_Match_Genome	20	126.13
ensembl-processed_transcript_Match_Genome	21	102.24
ensembl-processed_transcript_Match_Genome	22	72.14
ensembl-processed_transcript_Match_Genome	23	56.17
ensembl-processed_transcript_Match_Genome	24	46.41
ensembl-processed_transcript_Match_Genome	25	47.36
ensembl-processed_transcript_Match_Genome	26	57.15
ensembl-processed_transcript_Match_Genome	27	72.09
ensembl-processed_transcript_Match_Genome	28	57.35
ensembl-processed_transcript_Match_Genome	29	39.92
ensembl-processed_transcript_Match_Genome	30	22.57
ensembl-processed_transcript_Match_Genome	31	22.01
ensembl-processed_transcript_Match_Genome	32	7.63
ensembl-processed_transcript_Match_Genome	33	8.85
ensembl-processed_transcript_Match_Genome	34	12.04
ensembl-processed_transcript_Match_Genome	35	6.21
ensembl-processed_transcript_Match_Genome	36	5.80
ensembl-processed_transcript_Match_Genome	37	10.73
ensembl-processed_transcript_Match_Genome	38	4.25
ensembl-processed_transcript_Match_Genome	39	2.43
ensembl-processed_transcript_Match_Genome	40	9.96
ensembl-processed_transcript_Match_Genome	43	306.21
ensembl-rRNA_Match_Genome	15	130.90
ensembl-rRNA_Match_Genome	16	79.21
ensembl-rRNA_Match_Genome	17	33.50
ensembl-rRNA_Match_Genome	18	14.00
ensembl-rRNA_Match_Genome	19	10.00
ensembl-rRNA_Match_Genome	20	28.00
ensembl-rRNA_Match_Genome	21	18.00
ensembl-rRNA_Match_Genome	22	28.50
ensembl-rRNA_Match_Genome	23	20.00
ensembl-rRNA_Match_Genome	24	16.00
ensembl-rRNA_Match_Genome	25	24.00
ensembl-rRNA_Match_Genome	26	20.00
ensembl-rRNA_Match_Genome	27	22.00
ensembl-rRNA_Match_Genome	28	7.00
ensembl-rRNA_Match_Genome	29	28.00
ensembl-rRNA_Match_Genome	30	11.50
ensembl-rRNA_Match_Genome	31	4.00
ensembl-rRNA_Match_Genome	32	12.00
ensembl-rRNA_Match_Genome	33	8.00
ensembl-rRNA_Match_Genome	34	9.50
ensembl-rRNA_Match_Genome	35	4.00
ensembl-rRNA_Match_Genome	36	7.00
ensembl-rRNA_Match_Genome	37	5.00
ensembl-rRNA_Match_Genome	38	3.00
ensembl-rRNA_Match_Genome	39	1.00
ensembl-rRNA_Match_Genome	40	2.50
ensembl-rRNA_Match_Genome	43	1.00
ensembl-ribozyme_Match_Genome	15	49.62
ensembl-ribozyme_Match_Genome	16	12.21
ensembl-ribozyme_Match_Genome	17	8.02
ensembl-ribozyme_Match_Genome	18	4.50
ensembl-ribozyme_Match_Genome	24	2.00
ensembl-ribozyme_Match_Genome	26	1.00
ensembl-ribozyme_Match_Genome	27	3.00
ensembl-ribozyme_Match_Genome	28	1.00
ensembl-ribozyme_Match_Genome	30	9.00
ensembl-ribozyme_Match_Genome	31	3.00
ensembl-ribozyme_Match_Genome	34	1.00
ensembl-ribozyme_Match_Genome	36	2.00
ensembl-ribozyme_Match_Genome	38	1.00
ensembl-ribozyme_Match_Genome	43	2.00
ensembl-sRNA_Match_Genome	16	2.50
ensembl-scRNA_Match_Genome	15	1.33
ensembl-scRNA_Match_Genome	16	1.03
ensembl-scRNA_Match_Genome	18	1.50
ensembl-scRNA_Match_Genome	20	0.25
ensembl-scaRNA_Match_Genome	15	21.03
ensembl-scaRNA_Match_Genome	16	17.48
ensembl-scaRNA_Match_Genome	17	10.62
ensembl-scaRNA_Match_Genome	18	0.33
ensembl-scaRNA_Match_Genome	19	3.00
ensembl-scaRNA_Match_Genome	20	2.08
ensembl-scaRNA_Match_Genome	21	3.00
ensembl-scaRNA_Match_Genome	23	1.00
ensembl-scaRNA_Match_Genome	24	2.33
ensembl-scaRNA_Match_Genome	25	1.33
ensembl-scaRNA_Match_Genome	26	3.00
ensembl-scaRNA_Match_Genome	29	1.33
ensembl-scaRNA_Match_Genome	31	3.00
ensembl-scaRNA_Match_Genome	33	2.00
ensembl-scaRNA_Match_Genome	34	1.00
ensembl-scaRNA_Match_Genome	35	1.00
ensembl-scaRNA_Match_Genome	43	5.50
ensembl-sense_intronic_Match_Genome	15	1718.20
