Class	Length	Reads
GtRNAdb-mature-tRNA_Match_Genome	38	16.00
GtRNAdb-mature-tRNA_Match_Genome	39	20.00
GtRNAdb-mature-tRNA_Match_Genome	40	22.00
GtRNAdb-mature-tRNA_Match_Genome	43	388.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	18	3.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	19	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	22	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	23	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	24	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	26	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	32	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	33	1.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	34	7.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	36	2.00
GtRNAdb-mature-tRNA_5_end_Match_Genome	38	3.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	16	5.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	17	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	20	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	29	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	30	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	31	10.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	32	13.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	33	14.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	34	20.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	35	6.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	36	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	37	2.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	40	1.00
GtRNAdb-mature-tRNA_3_end_Match_Genome	43	1.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	15	2.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	18	4.00
GtRNAdb-mature-tRNA_CCA_end_Match_Genome	26	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	18	11.00
GtRNAdb-mature-tRNA_Unmatch_Genome	21	2.00
GtRNAdb-mature-tRNA_Unmatch_Genome	23	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	25	6.00
GtRNAdb-mature-tRNA_Unmatch_Genome	26	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	27	2.00
GtRNAdb-mature-tRNA_Unmatch_Genome	28	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	30	2.00
GtRNAdb-mature-tRNA_Unmatch_Genome	31	7.00
GtRNAdb-mature-tRNA_Unmatch_Genome	32	21.00
GtRNAdb-mature-tRNA_Unmatch_Genome	33	58.00
GtRNAdb-mature-tRNA_Unmatch_Genome	34	52.00
GtRNAdb-mature-tRNA_Unmatch_Genome	35	80.00
GtRNAdb-mature-tRNA_Unmatch_Genome	36	85.00
GtRNAdb-mature-tRNA_Unmatch_Genome	37	15.00
GtRNAdb-mature-tRNA_Unmatch_Genome	39	1.00
GtRNAdb-mature-tRNA_Unmatch_Genome	40	3.00
GtRNAdb-mature-tRNA_Unmatch_Genome	43	11.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	18	10.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	23	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	25	6.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	26	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	30	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	32	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	33	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	34	3.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	35	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	36	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	37	1.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	40	2.00
GtRNAdb-mature-tRNA_CCA_end_Unmatch_Genome	43	5.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	15	15.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	16	9.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	17	14.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	18	17.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	19	13.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	20	12.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	21	22.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	22	19.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	23	8.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	24	12.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	25	24.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	26	33.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	27	47.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	28	24.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	29	26.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	30	85.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	31	162.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	32	22.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	33	24.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	34	118.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	35	35.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	36	11.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	37	8.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	38	44.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	39	2.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	40	10.00
mitotRNAdb-mature-mt_tRNA_Match_Genome	43	1010.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	33	6.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	34	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	36	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	40	1.00
mitotRNAdb-mature-mt_tRNA_3_end_Match_Genome	43	11.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Match_Genome	17	3.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	21	2.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	24	5.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	25	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	27	15.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	28	10.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	29	50.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	30	136.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	31	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	32	3.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	33	8.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	35	4.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	36	6.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	37	3.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	39	1.00
mitotRNAdb-mature-mt_tRNA_Unmatch_Genome	43	50.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	21	2.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	36	5.00
mitotRNAdb-mature-mt_tRNA_CCA_end_Unmatch_Genome	43	30.00
piRNAdb-piRNA_Match_Genome	15	12385.00
piRNAdb-piRNA_Match_Genome	16	17140.00
piRNAdb-piRNA_Match_Genome	17	18944.00
piRNAdb-piRNA_Match_Genome	18	15473.00
piRNAdb-piRNA_Match_Genome	19	5309.00
piRNAdb-piRNA_Match_Genome	20	2870.00
piRNAdb-piRNA_Match_Genome	21	2240.00
piRNAdb-piRNA_Match_Genome	22	2004.00
piRNAdb-piRNA_Match_Genome	23	1500.00
piRNAdb-piRNA_Match_Genome	24	1779.00
piRNAdb-piRNA_Match_Genome	25	3085.00
piRNAdb-piRNA_Match_Genome	26	3816.00
piRNAdb-piRNA_Match_Genome	27	9670.00
piRNAdb-piRNA_Match_Genome	28	5768.00
piRNAdb-piRNA_Match_Genome	29	3810.00
piRNAdb-piRNA_Match_Genome	30	451.00
piRNAdb-piRNA_Match_Genome	31	137.00
piRNAdb-piRNA_Match_Genome	32	52.00
piRNAdb-piRNA_Match_Genome	33	33.00
piRNAdb-piRNA_Match_Genome	34	3.00
piRNAdb-piRNA_Unmatch_Genome	15	9.00
piRNAdb-piRNA_Unmatch_Genome	16	104.00
piRNAdb-piRNA_Unmatch_Genome	17	554.00
piRNAdb-piRNA_Unmatch_Genome	18	2800.00
piRNAdb-piRNA_Unmatch_Genome	19	3414.00
piRNAdb-piRNA_Unmatch_Genome	20	4901.00
piRNAdb-piRNA_Unmatch_Genome	21	12704.00
piRNAdb-piRNA_Unmatch_Genome	22	36513.00
piRNAdb-piRNA_Unmatch_Genome	23	15201.00
piRNAdb-piRNA_Unmatch_Genome	24	15681.00
piRNAdb-piRNA_Unmatch_Genome	25	32697.00
piRNAdb-piRNA_Unmatch_Genome	26	58578.00
piRNAdb-piRNA_Unmatch_Genome	27	150100.00
piRNAdb-piRNA_Unmatch_Genome	28	294715.00
piRNAdb-piRNA_Unmatch_Genome	29	173156.00
piRNAdb-piRNA_Unmatch_Genome	30	91951.00
piRNAdb-piRNA_Unmatch_Genome	31	1880.00
piRNAdb-piRNA_Unmatch_Genome	32	1141.00
piRNAdb-piRNA_Unmatch_Genome	33	53.00
piRNAdb-piRNA_Unmatch_Genome	34	21.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	15	6.17
ensembl-3prime_overlapping_ncRNA_Match_Genome	16	1.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	18	1.00
ensembl-Mt_rRNA_Match_Genome	15	7.17
ensembl-Mt_rRNA_Match_Genome	16	5.33
ensembl-Mt_rRNA_Match_Genome	17	11.50
ensembl-Mt_rRNA_Match_Genome	18	19.00
ensembl-Mt_rRNA_Match_Genome	19	9.00
ensembl-Mt_rRNA_Match_Genome	20	12.00
ensembl-Mt_rRNA_Match_Genome	21	14.00
ensembl-Mt_rRNA_Match_Genome	22	31.00
ensembl-Mt_rRNA_Match_Genome	23	23.00
ensembl-Mt_rRNA_Match_Genome	24	23.00
ensembl-Mt_rRNA_Match_Genome	25	38.00
ensembl-Mt_rRNA_Match_Genome	26	28.00
ensembl-Mt_rRNA_Match_Genome	27	26.00
ensembl-Mt_rRNA_Match_Genome	28	10.00
ensembl-Mt_rRNA_Match_Genome	29	8.00
ensembl-Mt_rRNA_Match_Genome	30	7.00
ensembl-Mt_rRNA_Match_Genome	31	11.00
ensembl-Mt_rRNA_Match_Genome	32	13.00
ensembl-Mt_rRNA_Match_Genome	33	6.00
ensembl-Mt_rRNA_Match_Genome	34	8.00
ensembl-Mt_rRNA_Match_Genome	35	9.00
ensembl-Mt_rRNA_Match_Genome	36	3.00
ensembl-Mt_rRNA_Match_Genome	37	3.00
ensembl-Mt_rRNA_Match_Genome	38	2.00
ensembl-Mt_rRNA_Match_Genome	39	3.00
ensembl-Mt_rRNA_Match_Genome	40	11.00
ensembl-Mt_rRNA_Match_Genome	43	337.00
ensembl-antisense_Match_Genome	15	3275.54
ensembl-antisense_Match_Genome	16	1525.44
ensembl-antisense_Match_Genome	17	669.33
ensembl-antisense_Match_Genome	18	246.68
ensembl-antisense_Match_Genome	19	138.71
ensembl-antisense_Match_Genome	20	71.20
ensembl-antisense_Match_Genome	21	42.72
ensembl-antisense_Match_Genome	22	34.95
ensembl-antisense_Match_Genome	23	21.66
ensembl-antisense_Match_Genome	24	21.68
ensembl-antisense_Match_Genome	25	13.19
ensembl-antisense_Match_Genome	26	12.35
ensembl-antisense_Match_Genome	27	11.71
ensembl-antisense_Match_Genome	28	12.67
ensembl-antisense_Match_Genome	29	9.53
ensembl-antisense_Match_Genome	30	11.79
ensembl-antisense_Match_Genome	31	5.33
ensembl-antisense_Match_Genome	32	12.12
ensembl-antisense_Match_Genome	33	2.97
ensembl-antisense_Match_Genome	34	3.50
ensembl-antisense_Match_Genome	35	3.17
ensembl-antisense_Match_Genome	36	1.50
ensembl-antisense_Match_Genome	37	2.71
ensembl-antisense_Match_Genome	38	1.33
ensembl-antisense_Match_Genome	39	7.09
ensembl-antisense_Match_Genome	40	7.18
ensembl-antisense_Match_Genome	43	109.58
ensembl-bidirectional_promoter_lncRNA_Match_Genome	15	173.62
ensembl-bidirectional_promoter_lncRNA_Match_Genome	16	54.26
ensembl-bidirectional_promoter_lncRNA_Match_Genome	17	25.47
ensembl-bidirectional_promoter_lncRNA_Match_Genome	18	10.41
ensembl-bidirectional_promoter_lncRNA_Match_Genome	19	4.81
ensembl-bidirectional_promoter_lncRNA_Match_Genome	20	3.64
ensembl-bidirectional_promoter_lncRNA_Match_Genome	21	0.15
ensembl-bidirectional_promoter_lncRNA_Match_Genome	22	1.52
ensembl-bidirectional_promoter_lncRNA_Match_Genome	23	4.19
ensembl-bidirectional_promoter_lncRNA_Match_Genome	25	2.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	26	1.55
ensembl-bidirectional_promoter_lncRNA_Match_Genome	27	0.12
ensembl-bidirectional_promoter_lncRNA_Match_Genome	29	2.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	30	0.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	35	0.20
ensembl-bidirectional_promoter_lncRNA_Match_Genome	37	2.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	38	2.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	40	0.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	43	6.19
ensembl-lincRNA_Match_Genome	15	5067.31
ensembl-lincRNA_Match_Genome	16	2459.70
ensembl-lincRNA_Match_Genome	17	1075.71
ensembl-lincRNA_Match_Genome	18	479.40
ensembl-lincRNA_Match_Genome	19	231.64
ensembl-lincRNA_Match_Genome	20	167.11
ensembl-lincRNA_Match_Genome	21	115.04
ensembl-lincRNA_Match_Genome	22	118.00
ensembl-lincRNA_Match_Genome	23	92.53
ensembl-lincRNA_Match_Genome	24	119.10
ensembl-lincRNA_Match_Genome	25	112.59
ensembl-lincRNA_Match_Genome	26	118.88
ensembl-lincRNA_Match_Genome	27	85.62
ensembl-lincRNA_Match_Genome	28	65.73
ensembl-lincRNA_Match_Genome	29	72.00
ensembl-lincRNA_Match_Genome	30	57.48
ensembl-lincRNA_Match_Genome	31	30.89
ensembl-lincRNA_Match_Genome	32	39.07
ensembl-lincRNA_Match_Genome	33	38.24
ensembl-lincRNA_Match_Genome	34	23.22
ensembl-lincRNA_Match_Genome	35	22.63
ensembl-lincRNA_Match_Genome	36	25.58
ensembl-lincRNA_Match_Genome	37	18.22
ensembl-lincRNA_Match_Genome	38	12.67
ensembl-lincRNA_Match_Genome	39	19.05
ensembl-lincRNA_Match_Genome	40	43.97
ensembl-lincRNA_Match_Genome	43	904.10
ensembl-macro_lncRNA_Match_Genome	15	0.14
ensembl-macro_lncRNA_Match_Genome	16	0.50
ensembl-miRNA_Match_Genome	15	63.57
ensembl-miRNA_Match_Genome	16	31.40
ensembl-miRNA_Match_Genome	17	18.91
ensembl-miRNA_Match_Genome	18	15.74
ensembl-miRNA_Match_Genome	19	16.00
ensembl-miRNA_Match_Genome	20	8.93
ensembl-miRNA_Match_Genome	21	4.48
ensembl-miRNA_Match_Genome	22	7.99
ensembl-miRNA_Match_Genome	23	4.33
ensembl-miRNA_Match_Genome	24	8.71
ensembl-miRNA_Match_Genome	25	9.79
ensembl-miRNA_Match_Genome	26	3.73
ensembl-miRNA_Match_Genome	27	8.80
ensembl-miRNA_Match_Genome	28	44.65
ensembl-miRNA_Match_Genome	29	2.17
ensembl-miRNA_Match_Genome	30	1.23
ensembl-miRNA_Match_Genome	32	1.06
ensembl-miRNA_Match_Genome	33	3.58
ensembl-miRNA_Match_Genome	34	6.00
ensembl-miRNA_Match_Genome	35	7.00
ensembl-miRNA_Match_Genome	36	4.00
ensembl-miRNA_Match_Genome	37	2.14
ensembl-miRNA_Match_Genome	38	2.00
ensembl-miRNA_Match_Genome	39	5.00
ensembl-miRNA_Match_Genome	40	1.50
ensembl-miRNA_Match_Genome	43	225.04
ensembl-misc_RNA_Match_Genome	15	111.94
ensembl-misc_RNA_Match_Genome	16	67.79
ensembl-misc_RNA_Match_Genome	17	49.88
ensembl-misc_RNA_Match_Genome	18	32.84
ensembl-misc_RNA_Match_Genome	19	33.25
ensembl-misc_RNA_Match_Genome	20	35.73
ensembl-misc_RNA_Match_Genome	21	27.86
ensembl-misc_RNA_Match_Genome	22	37.40
ensembl-misc_RNA_Match_Genome	23	26.13
ensembl-misc_RNA_Match_Genome	24	38.25
ensembl-misc_RNA_Match_Genome	25	41.16
ensembl-misc_RNA_Match_Genome	26	46.41
ensembl-misc_RNA_Match_Genome	27	23.64
ensembl-misc_RNA_Match_Genome	28	33.00
ensembl-misc_RNA_Match_Genome	29	10.00
ensembl-misc_RNA_Match_Genome	30	28.36
ensembl-misc_RNA_Match_Genome	31	15.00
ensembl-misc_RNA_Match_Genome	32	14.16
ensembl-misc_RNA_Match_Genome	33	24.50
ensembl-misc_RNA_Match_Genome	34	11.00
ensembl-misc_RNA_Match_Genome	35	11.33
ensembl-misc_RNA_Match_Genome	36	12.00
ensembl-misc_RNA_Match_Genome	37	7.20
ensembl-misc_RNA_Match_Genome	38	7.00
ensembl-misc_RNA_Match_Genome	39	8.00
ensembl-misc_RNA_Match_Genome	40	18.50
ensembl-misc_RNA_Match_Genome	43	523.68
ensembl-processed_transcript_Match_Genome	15	1842.39
ensembl-processed_transcript_Match_Genome	16	889.08
ensembl-processed_transcript_Match_Genome	17	384.74
ensembl-processed_transcript_Match_Genome	18	134.60
ensembl-processed_transcript_Match_Genome	19	74.81
ensembl-processed_transcript_Match_Genome	20	50.56
ensembl-processed_transcript_Match_Genome	21	31.97
ensembl-processed_transcript_Match_Genome	22	38.05
ensembl-processed_transcript_Match_Genome	23	25.24
ensembl-processed_transcript_Match_Genome	24	39.56
ensembl-processed_transcript_Match_Genome	25	38.56
ensembl-processed_transcript_Match_Genome	26	28.51
ensembl-processed_transcript_Match_Genome	27	108.55
ensembl-processed_transcript_Match_Genome	28	66.18
ensembl-processed_transcript_Match_Genome	29	41.76
ensembl-processed_transcript_Match_Genome	30	16.37
ensembl-processed_transcript_Match_Genome	31	5.00
ensembl-processed_transcript_Match_Genome	32	5.68
ensembl-processed_transcript_Match_Genome	33	7.17
ensembl-processed_transcript_Match_Genome	34	4.86
ensembl-processed_transcript_Match_Genome	35	11.36
ensembl-processed_transcript_Match_Genome	36	13.50
ensembl-processed_transcript_Match_Genome	37	11.44
ensembl-processed_transcript_Match_Genome	38	11.00
ensembl-processed_transcript_Match_Genome	39	17.57
ensembl-processed_transcript_Match_Genome	40	22.57
ensembl-processed_transcript_Match_Genome	43	3201.91
ensembl-rRNA_Match_Genome	15	24.93
ensembl-rRNA_Match_Genome	16	10.23
ensembl-rRNA_Match_Genome	17	13.75
ensembl-rRNA_Match_Genome	18	5.67
ensembl-rRNA_Match_Genome	19	2.00
ensembl-rRNA_Match_Genome	20	11.67
ensembl-rRNA_Match_Genome	21	8.00
ensembl-rRNA_Match_Genome	22	9.00
ensembl-rRNA_Match_Genome	23	7.00
ensembl-rRNA_Match_Genome	24	5.00
ensembl-rRNA_Match_Genome	25	14.00
ensembl-rRNA_Match_Genome	26	7.00
ensembl-rRNA_Match_Genome	27	23.00
ensembl-rRNA_Match_Genome	28	4.78
ensembl-rRNA_Match_Genome	29	45.00
ensembl-rRNA_Match_Genome	30	8.00
ensembl-rRNA_Match_Genome	31	9.00
ensembl-rRNA_Match_Genome	32	3.00
ensembl-rRNA_Match_Genome	33	3.67
ensembl-rRNA_Match_Genome	34	5.00
ensembl-rRNA_Match_Genome	35	3.00
ensembl-rRNA_Match_Genome	36	7.00
ensembl-rRNA_Match_Genome	37	3.00
ensembl-rRNA_Match_Genome	38	5.00
ensembl-rRNA_Match_Genome	40	2.00
ensembl-rRNA_Match_Genome	43	3.00
ensembl-ribozyme_Match_Genome	15	8.00
ensembl-ribozyme_Match_Genome	16	2.75
ensembl-ribozyme_Match_Genome	20	2.00
ensembl-ribozyme_Match_Genome	24	1.00
ensembl-ribozyme_Match_Genome	27	2.00
ensembl-ribozyme_Match_Genome	30	6.00
ensembl-ribozyme_Match_Genome	31	4.00
ensembl-ribozyme_Match_Genome	43	14.00
ensembl-scaRNA_Match_Genome	15	8.21
ensembl-scaRNA_Match_Genome	17	5.83
ensembl-scaRNA_Match_Genome	18	2.25
ensembl-scaRNA_Match_Genome	19	2.00
ensembl-scaRNA_Match_Genome	20	1.00
ensembl-scaRNA_Match_Genome	23	0.17
ensembl-scaRNA_Match_Genome	26	2.00
ensembl-scaRNA_Match_Genome	30	1.00
ensembl-scaRNA_Match_Genome	31	1.00
ensembl-scaRNA_Match_Genome	32	1.00
ensembl-scaRNA_Match_Genome	33	10.00
ensembl-scaRNA_Match_Genome	34	1.00
ensembl-scaRNA_Match_Genome	36	2.33
ensembl-scaRNA_Match_Genome	37	1.00
ensembl-scaRNA_Match_Genome	43	55.00
ensembl-sense_intronic_Match_Genome	15	277.70
ensembl-sense_intronic_Match_Genome	16	133.42
ensembl-sense_intronic_Match_Genome	17	69.82
ensembl-sense_intronic_Match_Genome	18	31.65
ensembl-sense_intronic_Match_Genome	19	18.96
ensembl-sense_intronic_Match_Genome	20	14.38
ensembl-sense_intronic_Match_Genome	21	6.83
ensembl-sense_intronic_Match_Genome	22	9.21
ensembl-sense_intronic_Match_Genome	23	4.53
ensembl-sense_intronic_Match_Genome	24	6.49
ensembl-sense_intronic_Match_Genome	25	1.63
ensembl-sense_intronic_Match_Genome	26	7.09
ensembl-sense_intronic_Match_Genome	27	1.72
ensembl-sense_intronic_Match_Genome	28	1.54
ensembl-sense_intronic_Match_Genome	29	0.60
ensembl-sense_intronic_Match_Genome	30	2.61
ensembl-sense_intronic_Match_Genome	31	0.33
ensembl-sense_intronic_Match_Genome	32	0.12
ensembl-sense_intronic_Match_Genome	33	3.14
ensembl-sense_intronic_Match_Genome	34	1.50
ensembl-sense_intronic_Match_Genome	35	2.25
ensembl-sense_intronic_Match_Genome	36	0.75
ensembl-sense_intronic_Match_Genome	37	0.50
ensembl-sense_intronic_Match_Genome	39	2.09
ensembl-sense_intronic_Match_Genome	40	2.31
ensembl-sense_intronic_Match_Genome	43	25.98
ensembl-sense_overlapping_Match_Genome	15	35.34
ensembl-sense_overlapping_Match_Genome	16	21.69
ensembl-sense_overlapping_Match_Genome	17	11.40
ensembl-sense_overlapping_Match_Genome	18	3.61
ensembl-sense_overlapping_Match_Genome	19	0.15
ensembl-sense_overlapping_Match_Genome	20	2.05
ensembl-sense_overlapping_Match_Genome	22	0.08
ensembl-sense_overlapping_Match_Genome	23	0.17
ensembl-sense_overlapping_Match_Genome	24	0.49
ensembl-sense_overlapping_Match_Genome	25	0.02
ensembl-sense_overlapping_Match_Genome	26	0.01
ensembl-sense_overlapping_Match_Genome	27	0.15
ensembl-sense_overlapping_Match_Genome	33	0.11
ensembl-sense_overlapping_Match_Genome	43	1.13
ensembl-snRNA_Match_Genome	15	68.20
ensembl-snRNA_Match_Genome	16	38.56
ensembl-snRNA_Match_Genome	17	29.02
ensembl-snRNA_Match_Genome	18	20.00
ensembl-snRNA_Match_Genome	19	43.89
ensembl-snRNA_Match_Genome	20	26.00
ensembl-snRNA_Match_Genome	21	22.00
ensembl-snRNA_Match_Genome	22	21.00
ensembl-snRNA_Match_Genome	23	25.00
ensembl-snRNA_Match_Genome	24	21.50
ensembl-snRNA_Match_Genome	25	21.00
ensembl-snRNA_Match_Genome	26	28.00
ensembl-snRNA_Match_Genome	27	20.00
ensembl-snRNA_Match_Genome	28	39.00
ensembl-snRNA_Match_Genome	29	15.00
ensembl-snRNA_Match_Genome	30	21.00
ensembl-snRNA_Match_Genome	31	20.33
ensembl-snRNA_Match_Genome	32	19.00
ensembl-snRNA_Match_Genome	33	32.00
ensembl-snRNA_Match_Genome	34	16.00
ensembl-snRNA_Match_Genome	35	20.75
ensembl-snRNA_Match_Genome	36	15.00
ensembl-snRNA_Match_Genome	37	17.00
ensembl-snRNA_Match_Genome	38	30.00
ensembl-snRNA_Match_Genome	39	41.00
ensembl-snRNA_Match_Genome	40	29.28
ensembl-snRNA_Match_Genome	43	1092.44
ensembl-snoRNA_Match_Genome	15	98.76
ensembl-snoRNA_Match_Genome	16	68.87
ensembl-snoRNA_Match_Genome	17	57.64
ensembl-snoRNA_Match_Genome	18	74.14
ensembl-snoRNA_Match_Genome	19	54.78
ensembl-snoRNA_Match_Genome	20	31.72
ensembl-snoRNA_Match_Genome	21	51.95
ensembl-snoRNA_Match_Genome	22	58.81
ensembl-snoRNA_Match_Genome	23	57.06
ensembl-snoRNA_Match_Genome	24	52.21
ensembl-snoRNA_Match_Genome	25	125.07
ensembl-snoRNA_Match_Genome	26	92.47
ensembl-snoRNA_Match_Genome	27	52.68
ensembl-snoRNA_Match_Genome	28	90.45
ensembl-snoRNA_Match_Genome	29	77.94
ensembl-snoRNA_Match_Genome	30	37.06
ensembl-snoRNA_Match_Genome	31	56.11
ensembl-snoRNA_Match_Genome	32	63.78
ensembl-snoRNA_Match_Genome	33	53.61
ensembl-snoRNA_Match_Genome	34	57.92
ensembl-snoRNA_Match_Genome	35	39.31
ensembl-snoRNA_Match_Genome	36	28.33
ensembl-snoRNA_Match_Genome	37	36.78
ensembl-snoRNA_Match_Genome	38	23.00
ensembl-snoRNA_Match_Genome	39	126.20
ensembl-snoRNA_Match_Genome	40	354.58
ensembl-snoRNA_Match_Genome	43	12035.93
ensembl-antisense_Unmatch_Genome	20	1.00
ensembl-antisense_Unmatch_Genome	43	2.25
ensembl-lincRNA_Unmatch_Genome	17	2.00
ensembl-lincRNA_Unmatch_Genome	20	1.00
ensembl-lincRNA_Unmatch_Genome	23	2.00
ensembl-lincRNA_Unmatch_Genome	29	1.00
ensembl-lincRNA_Unmatch_Genome	30	1.00
ensembl-lincRNA_Unmatch_Genome	32	1.00
ensembl-lincRNA_Unmatch_Genome	43	3.50
ensembl-processed_transcript_Unmatch_Genome	16	1.00
ensembl-processed_transcript_Unmatch_Genome	43	1.25
ensembl-sense_intronic_Unmatch_Genome	29	1.00
Rfam-DNA_Match_Genome	15	280.30
Rfam-DNA_Match_Genome	16	285.51
Rfam-DNA_Match_Genome	17	228.99
Rfam-DNA_Match_Genome	18	302.72
Rfam-DNA_Match_Genome	19	95.18
Rfam-DNA_Match_Genome	20	86.17
Rfam-DNA_Match_Genome	21	82.46
Rfam-DNA_Match_Genome	22	148.65
Rfam-DNA_Match_Genome	23	233.68
Rfam-DNA_Match_Genome	24	518.51
Rfam-DNA_Match_Genome	25	942.86
Rfam-DNA_Match_Genome	26	4891.97
Rfam-DNA_Match_Genome	27	9122.63
Rfam-DNA_Match_Genome	28	830.95
Rfam-DNA_Match_Genome	29	5215.91
Rfam-DNA_Match_Genome	30	7853.86
Rfam-DNA_Match_Genome	31	1003.88
Rfam-DNA_Match_Genome	32	284.16
Rfam-DNA_Match_Genome	33	49.55
Rfam-DNA_Match_Genome	34	34.89
Rfam-DNA_Match_Genome	35	24.05
Rfam-DNA_Match_Genome	36	13.82
Rfam-DNA_Match_Genome	37	6.82
